Source,Target,Label,Weight,Type
Fay Weldon,Alan Jolis,,1,Directed
Fay Weldon,Anita Desai,,1,Directed
Fay Weldon,Barbara Ucko,,1,Directed
Fay Weldon,Deborah Moggach,,1,Directed
Fay Weldon,Elissa Schappell,,1,Directed
Fay Weldon,Emily Holmes Coleman,,1,Directed
Fay Weldon,Erica Jong,,1,Directed
Fay Weldon,Francine Prose,,1,Directed
Fay Weldon,Gillian Martin,,1,Directed
Fay Weldon,Laurie Foos,,1,Directed
Fay Weldon,Nancy Thayer,,1,Directed
Fay Weldon,Ros Barber,,1,Directed
Fay Weldon,Sarah Schulman,,1,Directed
Fay Weldon,Susan Fromberg Schaeffer,,1,Directed
Faye Kellerman,Nancy Pickard,,1,Directed
Felice Picano,Larry Mitchell,,1,Directed
Felice Picano,Leslie Feinberg,,1,Directed
Felice Picano,Michael Grumley,,1,Directed
Felice Picano,Paul Russell,,1,Directed
Felice Picano,Trebor Healey,,1,Directed
Felicia Day,N.K. Jemisin,,1,Directed
Felicia Day,Seanan McGuire,,1,Directed
Felicia Lamport,Fanny Howe,,1,Directed
Fenton Johnson,Greg Downs,,1,Directed
Fenton Johnson,Rabih Alameddine,,1,Directed
Fergus M. Bordewich,Dan O'Brien,,1,Directed
Ferrett Steinmetz,Cassandra Khaw,,1,Directed
Fiona Barton,Gin Phillips,,1,Directed
Fiona Maazel,Stephanie Carpenter,,1,Directed
Flannery O'Connor,John Updike,,1,Directed
Flannery O'Connor,Richard Stern,,1,Directed
Flannery O'Connor,Robie Macauley,,1,Directed
Fleur Cowles,Nayantara Sahgal,,1,Directed
Florence King,Lisa Alther,,1,Directed
Floyd Skloot,John Domini,,1,Directed
Ford Madox Ford,Ernest Hemingway,,1,Directed
Ford Madox Ford,Josephine Herbst,,1,Directed
Forrest Leo,Tim Wirkus,,1,Directed
Fran Gordon,John Reed,,1,Directed
Fran Lebowitz,James McCourt,,1,Directed
Fran Lebowitz,James Purdy,,1,Directed
Fran Lebowitz,Julian Barnes,,1,Directed
Fran Lebowitz,Mavis Gallant,,1,Directed
Frances FitzGerald,Elizabeth Winthrop,,1,Directed
Frances FitzGerald,Lily Tuck,,1,Directed
Frances FitzGerald,Tim O'Brien,,1,Directed
Frances Mayes,Amanda Craig,,1,Directed
Frances Mayes,Josephine Carson,,1,Directed
Frances Mayes,Molly Giles,,1,Directed
Frances Mayes,Valerie Martin,,1,Directed
Frances Sherwood,Ann Harleman,,1,Directed
Frances Sherwood,Jane Alison,,1,Directed
Francesca Marciano,Chiara Barzini,,1,Directed
Francesca Rhydderch,Ellen Wiles,The Invisible Crowd,1,Directed
Francesca Segal,A.D. Miller,,1,Directed
Francine du Plessix Gray,Frederic Tuten,,1,Directed
Francine du Plessix Gray,Karen Karbo,,1,Directed
Francine du Plessix Gray,Ron Carlson,,1,Directed
Francine Klagsbrun,Gloria Goldreich,,1,Directed
Francine Mathews,Joanne Dobson,,1,Directed
Francine Prose,Anita Brookner,,1,Directed
Francine Prose,Ann Harleman,,1,Directed
Francine Prose,Antonya Nelson,,1,Directed
Francine Prose,Charles Baxter,,1,Directed
Francine Prose,Edward St. Aubyn,,1,Directed
Francine Prose,Eli Gottlieb,,1,Directed
Francine Prose,Josip Novakovich,,1,Directed
Francine Prose,Lily Tuck,,1,Directed
Francine Prose,Margot Livesey,,1,Directed
Francine Prose,Mavis Gallant,,1,Directed
Francine Prose,Paul La Farge,,1,Directed
Francine Prose,Samantha Gillison,,1,Directed
Francine Prose,Scott Spencer,,1,Directed
Francine Prose,Vendela Vida,,1,Directed
Francis King,William Trevor,,1,Directed
Francis Ray,Trisha R. Thomas,,1,Directed
Francis Steegmuller,John Cheever,,1,Directed
Francis Steegmuller,Julian Barnes,,1,Directed
Francis Steegmuller,Leonardo Sciascia,,1,Directed
Francisco Goldman,Alejandro Zambra,,1,Directed
Francisco Goldman,Benjamin Anastas,,1,Directed
Francisco Goldman,Chloe Aridjis,,1,Directed
Francisco Goldman,David Unger,,1,Directed
Francisco Goldman,Idra Novey,,1,Directed
Francisco Goldman,Junot Diaz,,1,Directed
Francisco Goldman,Kiran Desai,,1,Directed
Francisco Goldman,Patricio Pron,,1,Directed
Francisco Goldman,Rachel Kushner,,1,Directed
Francisco Goldman,Rivka Galchen,,1,Directed
Francisco Goldman,Stacey D'Erasmo,,1,Directed
Francisco Goldman,Susan Choi,,1,Directed
Francisco Goldman,Tanwi Nandini Islam,,1,Directed
Francisco Goldman,Valeria Luiselli,,1,Directed
Francisco Goldman,Zachary Lazar,,1,Directed
Frank Bill,Katherine Faw,,1,Directed
Frank Bill,Kevin Catalano,,1,Directed
Frank Bill,Michael J. Seidlinger,,1,Directed
Frank Bill,Nathan Singer,,1,Directed
Frank Browning,Joseph Olshan,,1,Directed
Frank Chin,John Okada,(I),1,Directed
Frank Conroy,Adria Bernardi,,1,Directed
Frank Conroy,Charles Frazier,,1,Directed
Frank Conroy,James Salter,,1,Directed
Frank Conroy,Leonard Gardner,,1,Directed
Frank Conroy,Sebastian Faulks,,1,Directed
Frank Deford,Bill Littlefield,,1,Directed
Frank Herbert,Joe Haldeman,,1,Directed
Frank Hinton,Marcus Speh,,1,Directed
Frank Kermode,Monroe Engel,,1,Directed
Frank Kermode,Raymond Carver,,1,Directed
Frank MacShane,David Means,,1,Directed
Frank MacShane,Fae Myenne Ng,,1,Directed
Frank MacShane,Susan Minot,Monkeys,1,Directed
Frank McCourt,Claude Campbell,,1,Directed
Frank McCourt,Colum McCann,,1,Directed
Frank McCourt,John Searles,,1,Directed
Frank McCourt,Joshua Miller,,1,Directed
Frank McCourt,Peter Pouncey,,1,Directed
Frank McCourt,Thomas Kelly,,1,Directed
Frank McCourt,Yannick Murphy,,1,Directed
Frank McGuinness,Anne Enright,,1,Directed
Frank O'Connor,J.F. Powers,,1,Directed
Frank Waters,Ruth Beebe Hill,,1,Directed
Franz Wright,Pamela Erens,,1,Directed
Franz Wright,Uwem Akpan,,1,Directed
Fred Armisen,John Jodzio,,1,Directed
Fred Chappell,A. Manette Ansay,,1,Directed
Fred Chappell,Brad Watson,,1,Directed
Fred Chappell,Dale Ray Phillips,,1,Directed
Fred Chappell,George Singleton,,1,Directed
Fred Chappell,Hollis Summers,,1,Directed
Fred Chappell,Judson Mitcham,,1,Directed
Fred Chappell,Kelly Link,,1,Directed
Fred Chappell,Wiley Cash,,1,Directed
Fred Chappell,William Hoffman,,1,Directed
Fred G. Leebron,Don Lee,,1,Directed
Fred G. Leebron,Heidi Jon Schmidt,,1,Directed
Fred G. Leebron,Kim Wright,,1,Directed
Fred G. Leebron,Naeem Murr,,1,Directed
Fred G. Leebron,R.D. Skillings,,1,Directed
Fred G. Leebron,Robert Hellenga,,1,Directed
Fred Gardaphe,Tony Ardizzone,,1,Directed
Fred Harris,Martha J. Egan,,1,Directed
Fred Lazarus III,Stephen Birmingham,,1,Directed
Fred Stenson,Jennifer Quist,,1,Directed
Fred Wah,Lydia Kwa,,1,Directed
Fred Willard,Lily James,,1,Directed
Frederic Tuten,Arthur Nersesian,,1,Directed
Frederic Tuten,Ben Ehrenreich,,1,Directed
Frederic Tuten,Jerome Charyn,,1,Directed
Frederic Tuten,Lindsay Ahl,,1,Directed
Frederick Barthelme,Alvin Greenberg,,1,Directed
Frederick Barthelme,Charles Yu,,1,Directed
Frederick Barthelme,Elizabeth Gilbert,,1,Directed
Frederick Barthelme,Elizabeth Inness-Brown,,1,Directed
Frederick Barthelme,Hannah Pittard,,1,Directed
Frederick Barthelme,Joe David Bellamy,,1,Directed
Frederick Barthelme,John Henry Fleming,,1,Directed
Frederick Barthelme,Jurgen Fauth,,1,Directed
Frederick Barthelme,Marcy Dermansky,,1,Directed
Frederick Barthelme,Marian Thurm,,1,Directed
Frederick Barthelme,Marianne Wiggins,,1,Directed
Frederick Barthelme,Mary Robison,,1,Directed
Frederick Barthelme,Michael Martone,,1,Directed
Frederick Barthelme,Susan Hubbard,,1,Directed
Frederick Barthelme,Tao Lin,,1,Directed
Frederick Barthelme,Zachary Lazar,,1,Directed
Frederick Busch,Andre Dubus,,1,Directed
Frederick Busch,Andre Dubus III,,1,Directed
Frederick Busch,Cathleen Schine,,1,Directed
Frederick Busch,Chang-rae Lee,,1,Directed
Frederick Busch,Colin Harrison,,1,Directed
Frederick Busch,Cornelia Nixon,,1,Directed
Frederick Busch,Daniel Stern,,1,Directed
Frederick Busch,David Shields,,1,Directed
Frederick Busch,Elizabeth Strout,,1,Directed
Frederick Busch,Francine Prose,,1,Directed
Frederick Busch,Frederick Reiken,,1,Directed
Frederick Busch,Fredrick Barton,,1,Directed
Frederick Busch,Jay Neugeboren,,1,Directed
Frederick Busch,Joanna Scott,,1,Directed
Frederick Busch,Jonis Agee,,1,Directed
Frederick Busch,Lawrence Thornton,,1,Directed
Frederick Busch,Lee K. Abbott,,1,Directed
Frederick Busch,Lynne Sharon Schwartz,,1,Directed
Frederick Busch,Marisa Silver,,1,Directed
Frederick Busch,Merrill Joan Gerber,,1,Directed
Frederick Busch,Noy Holland,,1,Directed
Frederick Busch,Paula Fox,,1,Directed
Frederick Busch,Perri Klass,,1,Directed
Frederick Busch,R.M. Berry,,1,Directed
Frederick Busch,Reginald McKnight,,1,Directed
Frederick Busch,Richard Bausch,,1,Directed
Frederick Busch,Richard Powers,,1,Directed
Frederick Busch,Robert Olen Butler,,1,Directed
Frederick Busch,Robert Roper,,1,Directed
Frederick Busch,Rosellen Brown,,1,Directed
Frederick Busch,Shelby Hearon,,1,Directed
Frederick Busch,Stewart O'Nan,,1,Directed
Frederick Busch,Susan Fromberg Schaeffer,,1,Directed
Frederick Busch,Terese Svoboda,,1,Directed
Frederick Crews,Leonard Michaels,,1,Directed
Frederick Downs Jr.,Stephen Coonts,,1,Directed
Frederick Exley,Ambrose Clancy,,1,Directed
Frederick Exley,Ann Beattie,,1,Directed
Frederick Exley,Daphne Merkin,,1,Directed
Frederick Exley,David Gates,,1,Directed
Frederick Exley,David Shields,,1,Directed
Frederick Exley,Joe David Bellamy,,1,Directed
Frederick Exley,John Banville,,1,Directed
Frederick Exley,Josiah Bunting III,,1,Directed
Frederick Exley,Richard Ford,,1,Directed
Frederick Exley,Tobias Wolff,,1,Directed
Frederick M. Dolan,Hugh Nissenson,,1,Directed
Frederick Reiken,Andes Hruby,,1,Directed
Frederick Reiken,Irina Reyn,,1,Directed
Frederick Reiken,Jervey Tervalon,,1,Directed
Frederick Reiken,Stuart Nadler,,1,Directed
Frederick Turner,Jamie Harrison,,1,Directed
Frederik Pohl,Jack Williamson,,1,Directed
Frederik Pohl,Larry Niven,,1,Directed
Fritz Leiber,Joanna Russ,,1,Directed
G. Cabrera Infante,Jose Donoso,,1,Directed
Gabe Hudson,Patrick Somerville,,1,Directed
Gabriel Alvarez,Ricardo Cortez Cruz,,1,Directed
Gabriel Garcia Marquez,Laura Restrepo,,1,Directed
Gabriel Garcia Marquez,Tomas Eloy Martinez,,1,Directed
Gaby Naher,David Francis,,1,Directed
Gail Anderson-Dargatz,Eden Robinson,,1,Directed
Gail Carriger,Kate Elliott,,1,Directed
Gail Godwin,Brenda K. Marshall,,1,Directed
Gail Godwin,Caryn James,,1,Directed
Gail Godwin,Christine Bell,,1,Directed
Gail Godwin,Hilma Wolitzer,,1,Directed
Gail Godwin,Janet Burroway,,1,Directed
Gail Godwin,John Casey,,1,Directed
Gail Godwin,John Hawkes,,1,Directed
Gail Godwin,John Leggett,,1,Directed
Gail Godwin,Joseph Olshan,,1,Directed
Gail Godwin,Josephine Humphreys,,1,Directed
Gail Godwin,Kate Lehrer,,1,Directed
Gail Godwin,Kathy Hepinstall,,1,Directed
Gail Godwin,Maria Katzenbach,,1,Directed
Gail Godwin,Meg Wolitzer,,1,Directed
Gail Godwin,Nancy Thayer,,1,Directed
Gail Godwin,Rita Freedman,,1,Directed
Gail Godwin,Robb Forman Dew,,1,Directed
Gail Godwin,Sena Jeter Naslund,,1,Directed
Gail Godwin,Susan Shreve,,1,Directed
Gail Godwin,Thom Roberts,,1,Directed
Gail Godwin,Wiley Cash,,1,Directed
Gail Langer Karwoski,Terry Kay,,1,Directed
Gail Tsukiyama,Ayelet Waldman,,1,Directed
Gail Tsukiyama,Caroline Leavitt,,1,Directed
Gail Tsukiyama,Cecily Wong,,1,Directed
Gail Tsukiyama,Karen Joy Fowler,,1,Directed
Gail Tsukiyama,Pamela Ball,,1,Directed
Gail Tsukiyama,Ruth Ozeki,,1,Directed
Gail Tsukiyama,Shawna Yang Ryan,,1,Directed
Gail Tsukiyama,Whitney Otto,,1,Directed
Galaxy Craze,David Grand,,1,Directed
Gallagher Lawson,Michelle Meyers,,1,Directed
Galway Kinnell,Mitchell Goodman,,1,Directed
Gardner Dozois,Bruce Sterling,,1,Directed
Gardner Dozois,Charles Stross,,1,Directed
Gardner Dozois,Eliot Fintushel,,1,Directed
Gardner Dozois,Jim Grimsley,,1,Directed
Garrard Conley,Nick White,,1,Directed
Garrett Hongo,Chitra Divakaruni,,1,Directed
Garrison Keillor,George Saunders,,1,Directed
Garrison Keillor,Jacqueline Carey,,1,Directed
Garrison Keillor,Shannon Olson,,1,Directed
Garry Shandling,Eric Idle,,1,Directed
Garson Kanin,Peter Feibleman,,1,Directed
Garth Greenwell,Alissa Nutting,,1,Directed
Garth Greenwell,Cara Hoffman,,1,Directed
Garth Greenwell,Carmen Maria Machado,Her Body and Other Parties,1,Directed
Garth Greenwell,Christopher Bollen,,1,Directed
Garth Greenwell,Fatima Farheen Mirza,A Place for Us,1,Directed
Garth Greenwell,Gabe Habash,,1,Directed
Garth Greenwell,Ian McKenzie,Feast Days,1,Directed
Garth Greenwell,Idra Novey,,1,Directed
Garth Greenwell,Jamie Quatro,,1,Directed
Garth Greenwell,Nick White,,1,Directed
Garth Greenwell,Rakesh Satyal,,1,Directed
Garth Greenwell,Rebecca Makkai,,1,Directed
Garth Greenwell,Rupert Thomson,,1,Directed
Garth Greenwell,Sara Makja,,1,Directed
Garth Greenwell,Sharlene Teo,,1,Directed
Garth Greenwell,Silas House,,1,Directed
Garth Risk Hallberg,Alvaro Enrigue,,1,Directed
Garth Risk Hallberg,Robert Coover,,1,Directed
Garth Risk Hallberg,Tadzio Koelb,,1,Directed
Garth Stein,Robert Goolrick,,1,Directed
Gary Devon,Peter Conrad,,1,Directed
Gary Glickman,Sarah Schulman,,1,Directed
Gary Indiana,Chris Kraus,,1,Directed
Gary Indiana,Colson Whitehead,,1,Directed
Gary Indiana,Larry Mitchell,,1,Directed
Gary Indiana,Michael Tolkin,,1,Directed
Gary Indiana,Steven Amsterdam,,1,Directed
Gary Krist,Justin Cronin,,1,Directed
Gary Krist,Liam Callanan,,1,Directed
Gary Krist,Rick DeMarinis,,1,Directed
Gary Lutz,Amelia Gray,,1,Directed
Gary Lutz,Blake Butler,,1,Directed
Gary Lutz,Christine Schutt,,1,Directed
Gary Lutz,Dawn Raffel,,1,Directed
Gary Lutz,Dennis Cooper,,1,Directed
Gary Lutz,Diane Williams,,1,Directed
Gary Lutz,Eugene Lim,,1,Directed
Gary Lutz,Jon McGregor,,1,Directed
Gary Lutz,Julie Reverb,,1,Directed
Gary Lutz,Michael J. Seidlinger,,1,Directed
Gary Lutz,Michael Kimball,,1,Directed
Gary Lutz,Peter Markus,,1,Directed
Gary Lutz,Ravi Mangla,,1,Directed
Gary Lutz,Robert Lopez,,1,Directed
Gary Lutz,Shelly Oria,,1,Directed
Gary Schmidt,Gene Luen Yang,,1,Directed
Gary Shteyngart,A.M. Homes,,1,Directed
Gary Shteyngart,Adam Haslett,,1,Directed
Gary Shteyngart,Adam Wilson,,1,Directed
Gary Shteyngart,Aravind Adiga,,1,Directed
Gary Shteyngart,Arthur Phillips,,1,Directed
Gary Shteyngart,Ben Fountain,,1,Directed
Gary Shteyngart,Benjamin Anastas,,1,Directed
Gary Shteyngart,Binnie Kirshenbaum,,1,Directed
Gary Shteyngart,Clancy Martin,,1,Directed
Gary Shteyngart,Colson Whitehead,,1,Directed
Gary Shteyngart,Darin Strauss,,1,Directed
Gary Shteyngart,David Bezmozgis,,1,Directed
Gary Shteyngart,David Grand,,1,Directed
Gary Shteyngart,David Mitchell,,1,Directed
Gary Shteyngart,Deb Olin Unferth,,1,Directed
Gary Shteyngart,Dinaw Mengestu,,1,Directed
Gary Shteyngart,Edmund White,,1,Directed
Gary Shteyngart,Elisa Albert,,1,Directed
Gary Shteyngart,Etgar Keret,,1,Directed
Gary Shteyngart,Francesca Marciano,,1,Directed
Gary Shteyngart,Francesco Pacifico,,1,Directed
Gary Shteyngart,Francine Prose,,1,Directed
Gary Shteyngart,Gabe Hudson,,1,Directed
Gary Shteyngart,Helen DeWitt,,1,Directed
Gary Shteyngart,Irina Reyn,,1,Directed
Gary Shteyngart,Jaime Clarke,,1,Directed
Gary Shteyngart,James Franco,,1,Directed
Gary Shteyngart,Janice Y.K. Lee,,1,Directed
Gary Shteyngart,Jay Neugeboren,,1,Directed
Gary Shteyngart,Jeffrey Rotter,,1,Directed
Gary Shteyngart,Jennifer duBois,,1,Directed
Gary Shteyngart,Joanna Rakoff,,1,Directed
Gary Shteyngart,John Wray,,1,Directed
Gary Shteyngart,Jon McGregor,,1,Directed
Gary Shteyngart,Jonathan Lethem,,1,Directed
Gary Shteyngart,Jonathan Rosen,,1,Directed
Gary Shteyngart,Joshua Ferris,,1,Directed
Gary Shteyngart,Joshua Henkin,,1,Directed
Gary Shteyngart,Karen Russell,,1,Directed
Gary Shteyngart,Karolina Waclawiak,,1,Directed
Gary Shteyngart,Ken Kalfus,,1,Directed
Gary Shteyngart,Kiran Desai,,1,Directed
Gary Shteyngart,Krys Lee,,1,Directed
Gary Shteyngart,Kurt Andersen,,1,Directed
Gary Shteyngart,Laila Lalami,,1,Directed
Gary Shteyngart,Laurent Binet,,1,Directed
Gary Shteyngart,Lev Grossman,,1,Directed
Gary Shteyngart,Lionel Shriver,,1,Directed
Gary Shteyngart,Manil Suri,,1,Directed
Gary Shteyngart,Mark Leyner,,1,Directed
Gary Shteyngart,Mark Slouka,,1,Directed
Gary Shteyngart,Min Jin Lee,,1,Directed
Gary Shteyngart,Monica Ali,,1,Directed
Gary Shteyngart,Nafkote Tamirat,The Parking Lot Attendant,1,Directed
Gary Shteyngart,Nathan Englander,,1,Directed
Gary Shteyngart,Nathaniel Rich,,1,Directed
Gary Shteyngart,Nell Freudenberger,,1,Directed
Gary Shteyngart,Padgett Powell,,1,Directed
Gary Shteyngart,Patrick deWitt,,1,Directed
Gary Shteyngart,Paul La Farge,,1,Directed
Gary Shteyngart,Paul Murray,,1,Directed
Gary Shteyngart,Porochista Khakpour,,1,Directed
Gary Shteyngart,Rebecca Curtis,,1,Directed
Gary Shteyngart,Rebecca Godfrey,,1,Directed
Gary Shteyngart,Richard Price,,1,Directed
Gary Shteyngart,Sam Lipsyte,,1,Directed
Gary Shteyngart,Samantha Hunt,,1,Directed
Gary Shteyngart,Sara Novic,,1,Directed
Gary Shteyngart,Saul Bellow,(I),1,Directed
Gary Shteyngart,Sigrid Nunez,,1,Directed
Gary Shteyngart,Sloane Crosley,,1,Directed
Gary Shteyngart,Tom Rachman,,1,Directed
Gary Shteyngart,Uzodinma Iweala,,1,Directed
Gary Shteyngart,Victor LaValle,,1,Directed
Gary Shteyngart,Wesley Stace,,1,Directed
Gary Snyder,Barry Gifford,,1,Directed
Gary Snyder,Shawna Yang Ryan,,1,Directed
Gary Snyder,Ursula K. Le Guin,,1,Directed
Gavin Corbett,Sally Rooney,,1,Directed
Gavriel Savit,Elliot Reed,,1,Directed
Gay Talese,Dan Wakefield,,1,Directed
Gay Talese,Don DeLillo,,1,Directed
Gay Talese,George V. Higgins,,1,Directed
Gay Talese,Gilbert Millstein,,1,Directed
Gay Talese,Linda Wolfe,,1,Directed
Gay Talese,Sol Yurick,,1,Directed
Gay Talese,Tom Wolfe,,1,Directed
Gayl Jones,Rachel M. Harper,,1,Directed
Gayle Brandeis,Ariel Gore,,1,Directed
Geffrey Davis,Jane V. Blunschi,,1,Directed
Gelareh Asayesh,Anahita Firouz,,1,Directed
Gelareh Asayesh,Morteza Baharloo,,1,Directed
Gemma Seltzer,Ellen Wiles,The Invisible Crowd,1,Directed
Gene Fowler,Peter S. Beagle,,1,Directed
Gene Wolfe,Ellen Kushner,,1,Directed
Gene Wolfe,James Sallis,,1,Directed
Gene Wolfe,John Cramer,,1,Directed
Gene Wolfe,Kathe Koja,,1,Directed
Gene Wolfe,Paul Park,,1,Directed
Geoff Dyer,D.H. Lawrence,,1,Directed
Geoff Dyer,Damon Galgut,,1,Directed
Geoff Dyer,David Gates,,1,Directed
Geoff Dyer,Deb Olin Unferth,,1,Directed
Geoff Dyer,James Lasdun,,1,Directed
Geoff Dyer,John Haskell,,1,Directed
Geoff Dyer,Joshua Ferris,,1,Directed
Geoff Dyer,Karan Mahajan,,1,Directed
Geoff Dyer,Marc Bojanowski,,1,Directed
Geoff Dyer,Margo Jefferson,,1,Directed
Geoff Nicholson,Forrest Leo,,1,Directed
Geoffrey Wolff,Aimee Bender,,1,Directed
Geoffrey Wolff,Andrew Winer,,1,Directed
Geoffrey Wolff,Charmaine Craig,,1,Directed
Geoffrey Wolff,Chieh Chieng,,1,Directed
Geoffrey Wolff,Danzy Senna,,1,Directed
Geoffrey Wolff,David Benioff,,1,Directed
Geoffrey Wolff,Frank Conroy,,1,Directed
Geoffrey Wolff,James Atlas,,1,Directed
Geoffrey Wolff,Joshua Ferris,,1,Directed
Geoffrey Wolff,Maile Meloy,,1,Directed
Geoffrey Wolff,Maria Flook,,1,Directed
Geoffrey Wolff,Richard Ford,,1,Directed
Geoffrey Wolff,Stanley Elkin,,1,Directed
Geoffrey Wolff,Stuart Dybek,,1,Directed
George C. Wilson,Stephen Coonts,,1,Directed
George Core,William Hoffman,,1,Directed
George Cuomo,Blair Fuller,,1,Directed
George Cuomo,David Milofsky,,1,Directed
George Cuomo,John J. Clayton,,1,Directed
George Cuomo,Kenn Robbins,,1,Directed
George Cuomo,Raymond Kennedy,,1,Directed
George Cuomo,William E. Wilson,,1,Directed
George Dennison,Nat Hentoff,,1,Directed
George Economou,Toby Olson,,1,Directed
George Garrett,Aaron Roy Even,,1,Directed
George Garrett,Allen Wier,,1,Directed
George Garrett,Andrea Barrett,,1,Directed
George Garrett,Benita Kane Jaro,,1,Directed
George Garrett,David Slavitt,,1,Directed
George Garrett,Donald McCaig,,1,Directed
George Garrett,Elizabeth Jordan Moore,,1,Directed
George Garrett,Fred Chappell,,1,Directed
George Garrett,J.D. Landis,,1,Directed
George Garrett,James Whitehead,,1,Directed
George Garrett,Jonathan Lowy,,1,Directed
George Garrett,Kelly Cherry,,1,Directed
George Garrett,Kevin King,,1,Directed
George Garrett,Lee Merrill Byrd,,1,Directed
George Garrett,Maria Katzenbach,,1,Directed
George Garrett,Mark Costello,,1,Directed
George Garrett,Mary Hood,,1,Directed
George Garrett,Mary Lee Settle,,1,Directed
George Garrett,Mary Ward Brown,,1,Directed
George Garrett,Michael Mewshaw,,1,Directed
George Garrett,Paul West,,1,Directed
George Garrett,Philip F. O'Connor,,1,Directed
George Garrett,Pinckney Benedict,,1,Directed
George Garrett,R.V. Cassill,,1,Directed
George Garrett,Richard Bausch,,1,Directed
George Garrett,Speer Morgan,,1,Directed
George Garrett,William Hoffman,,1,Directed
George Hagen,Peter Blauner,,1,Directed
George Hickenlooper,Stacia Saint Owens,,1,Directed
George Hodgman,Jillian Medoff,,1,Directed
George Hodgman,Tim Murphy,,1,Directed
George Orwell,Edward Newhouse,,1,Directed
George P. Elliott,Cecil Dawkins,,1,Directed
George P. Elliott,Charles Johnson,,1,Directed
George P. Elliott,Gail Godwin,,1,Directed
George P. Elliott,Ivan Gold,,1,Directed
George P. Elliott,Richard Stern,,1,Directed
George Pelecanos,Ace Atkins,,1,Directed
George Pelecanos,Andrew Vachss,,1,Directed
George Pelecanos,Attica Locke,,1,Directed
George Pelecanos,Charlotte Carter,,1,Directed
George Pelecanos,David Benioff,,1,Directed
George Pelecanos,David Peace,,1,Directed
George Pelecanos,Elizabeth Hand,,1,Directed
George Pelecanos,James Crumley,,1,Directed
George Pelecanos,Joe McGinniss Jr.,,1,Directed
George Pelecanos,John Gregory Dunne,,1,Directed
George Pelecanos,Karin Slaughter,,1,Directed
George Pelecanos,Ken Bruen,,1,Directed
George Pelecanos,Laura Lippman,,1,Directed
George Pelecanos,Michael Koryta,,1,Directed
George Pelecanos,Neil Gordon,,1,Directed
George Pelecanos,Peter Blauner,,1,Directed
George Pelecanos,Philipp Meyer,,1,Directed
George Pelecanos,Richard Price,,1,Directed
George Pelecanos,Sara Gran,,1,Directed
George Pelecanos,Scott Phillips,,1,Directed
George Pelecanos,Sean Doolittle,,1,Directed
George Pelecanos,Steve Hamilton,,1,Directed
George Pelecanos,Tom Franklin,,1,Directed
George Pelecanos,Val McDermid,,1,Directed
George Pelecanos,Walter Mosley,,1,Directed
George Pelecanos,William Gay,,1,Directed
George Plimpton,Clement Biddle Wood,,1,Directed
George Plimpton,James Salter,,1,Directed
George Plimpton,Lily Tuck,,1,Directed
George Plimpton,Mona Simpson,,1,Directed
George Plimpton,Rick Bass,,1,Directed
George Plimpton,Rick Moody,,1,Directed
George Plimpton,Willie Morris,,1,Directed
George Plimpton,Winston Groom,,1,Directed
George R.R. Martin,Ellen Kushner,,1,Directed
George R.R. Martin,Emily St. John Mandel,,1,Directed
George R.R. Martin,Gardner Dozois,,1,Directed
George R.R. Martin,Joe Hill,,1,Directed
George R.R. Martin,Lev Grossman,,1,Directed
George R.R. Martin,Neil Gaiman,,1,Directed
George R.R. Martin,Paula Hawkins,,1,Directed
George Saunders,Adam Johnson,,1,Directed
George Saunders,Annie Liontas,,1,Directed
George Saunders,Arthur Phillips,,1,Directed
George Saunders,Ben Marcus,,1,Directed
George Saunders,Brian Evenson,,1,Directed
George Saunders,Camille Bordas,,1,Directed
George Saunders,Cheryl Strayed,,1,Directed
George Saunders,Chris Bachelder,,1,Directed
George Saunders,Christine Schutt,,1,Directed
George Saunders,Christopher Boucher,,1,Directed
George Saunders,Dana Spiotta,,1,Directed
George Saunders,Daniel Magariel,,1,Directed
George Saunders,Deb Olin Unferth,,1,Directed
George Saunders,Denis Johnson,,1,Directed
George Saunders,Donald Antrim,,1,Directed
George Saunders,E.L. Doctorow,,1,Directed
George Saunders,Elizabeth Kostova,,1,Directed
George Saunders,Emma Glass,,1,Directed
George Saunders,Etgar Keret,,1,Directed
George Saunders,Gary Lutz,,1,Directed
George Saunders,Grace Paley,,1,Directed
George Saunders,Ha Jin,,1,Directed
George Saunders,Jeff Parker,,1,Directed
George Saunders,Joe Mungo Reed,,1,Directed
George Saunders,Julie Orringer,,1,Directed
George Saunders,Keith Gessen,,1,Directed
George Saunders,Lynne Tillman,,1,Directed
George Saunders,Matthew Sharpe,,1,Directed
George Saunders,Miranda July,,1,Directed
George Saunders,Rachel Kushner,,1,Directed
George Saunders,Rahul Mehta,,1,Directed
George Saunders,Rebecca Curtis,,1,Directed
George Saunders,Roy Kesey,,1,Directed
George Saunders,Salvador Plascencia,,1,Directed
George Saunders,Sam Michel,,1,Directed
George Saunders,Sean Wilsey,,1,Directed
George Saunders,Stephanie Carpenter,,1,Directed
George Saunders,Stewart O'Nan,,1,Directed
George Saunders,Vendela Vida,,1,Directed
George Saunders,Will Mackin,,1,Directed
George Saunders,ZZ Packer,,1,Directed
George Sheehan,Susan Trott,,1,Directed
George Singleton,Brock Clarke,,1,Directed
George Singleton,David Abrams,,1,Directed
George Singleton,Jeff Parker,,1,Directed
George Singleton,Julia Elliott,,1,Directed
George Singleton,Kevin Brockmeier,,1,Directed
George Singleton,Kyle Minor,,1,Directed
